step,spikes,is_inject_step,byte,nmda_sum,nmda_nz,xpre_sum,xpre_nz,ca_sum,ca_nz,weight_sum,weight_abs_sum
829,156,0,0,596.9285,47961,31067.7324,1899734,6158.7905,1899734,6917943.0000,11530417.0000
830,557,1,166,609.0037,47961,32730.6816,1899734,6159.1069,1899734,6917943.0000,11530417.0000
831,371,0,0,608.9432,47961,33249.7773,1899734,6159.3008,1899734,6917943.0000,11530417.0000
832,185,0,0,603.9875,47961,32684.2578,1899734,6158.1982,1899734,6917943.0000,11530417.0000
833,95,0,0,602.8810,47961,31632.1504,1899734,6157.1406,1899734,6917943.0000,11530417.0000
834,145,0,0,597.9352,47961,30917.5527,1899734,6154.4600,1899734,6917943.0000,11530417.0000
835,519,1,167,610.8412,47961,32367.5059,1899734,6155.8809,1899734,6917943.0000,11530417.0000
836,413,0,0,610.4362,47961,33143.9570,1899734,6156.8232,1899734,6917943.0000,11530417.0000
837,169,0,0,605.3195,47961,32491.8867,1899734,6156.5503,1899734,6917943.0000,11530417.0000
838,106,0,0,603.4620,47961,31511.7090,1899734,6155.8730,1899734,6917943.0000,11530417.0000
839,142,0,0,598.6250,47961,30782.3750,1899734,6153.4683,1899734,6917943.0000,11530417.0000
840,561,1,168,610.7551,47961,32484.8027,1899734,6154.7915,1899734,6917943.0000,11530417.0000
841,370,0,0,610.8323,47961,33006.2891,1899734,6155.9473,1899734,6917943.0000,11530417.0000
842,180,0,0,605.4634,47961,32422.5566,1899734,6155.6396,1899734,6917943.0000,11530417.0000
843,110,0,0,604.1945,47961,31466.1895,1899734,6155.1011,1899734,6917943.0000,11530417.0000
844,178,0,0,598.6157,47961,30945.6270,1899734,6152.4927,1899734,6917943.0000,11530417.0000
845,546,1,169,610.7764,47961,32546.6113,1899734,6153.3716,1899734,6917943.0000,11530417.0000
846,355,0,0,610.7117,47961,32984.8672,1899734,6154.4375,1899734,6917943.0000,11530417.0000
847,194,0,0,605.3394,47961,32483.4453,1899734,6153.8848,1899734,6917943.0000,11530417.0000
848,103,0,0,603.9312,47961,31487.4512,1899734,6153.1709,1899734,6917943.0000,11530417.0000
849,139,0,0,598.5488,47961,30743.6992,1899734,6150.8525,1899734,6917943.0000,11530417.0000
850,568,1,170,610.3017,47961,32483.1738,1899734,6151.7671,1899734,6917943.0000,11530417.0000
851,380,0,0,610.0315,47961,33064.5312,1899734,6152.4370,1899734,6917943.0000,11530417.0000
852,167,0,0,604.3258,47961,32402.2656,1899734,6151.7798,1899734,6917943.0000,11530417.0000
853,104,0,0,602.8155,47961,31414.9102,1899734,6150.9282,1899734,6917943.0000,11530417.0000
854,170,0,0,597.3784,47961,30849.9570,1899734,6148.0947,1899734,6917943.0000,11530417.0000
855,563,1,171,609.3989,47961,32551.3984,1899734,6148.9199,1899734,6917943.0000,11530417.0000
856,389,0,0,608.5931,47961,33182.3477,1899734,6149.4058,1899734,6917943.0000,11530417.0000
857,193,0,0,602.8756,47961,32663.8262,1899734,6148.0806,1899734,6917943.0000,11530417.0000
858,114,0,0,601.4597,47961,31721.3750,1899734,6146.5493,1899734,6917943.0000,11530417.0000
859,155,0,0,596.5936,47961,31058.0449,1899734,6143.2202,1899734,6917943.0000,11530417.0000
860,558,1,172,609.2068,47961,32723.7168,1899734,6143.8159,1899734,6917943.0000,11530417.0000
861,381,0,0,609.1492,47961,33296.7031,1899734,6144.3774,1899734,6917943.0000,11530417.0000
862,196,0,0,603.2281,47961,32788.5938,1899734,6143.3145,1899734,6917943.0000,11530417.0000
863,111,0,0,601.8904,47961,31823.1973,1899734,6142.1626,1899734,6917943.0000,11530417.0000
864,164,0,0,596.7640,47961,31205.0625,1899734,6139.1885,1899734,6917943.0000,11530417.0000
865,579,1,173,608.6399,47961,32984.4336,1899734,6139.6782,1899734,6917943.0000,11530417.0000
866,394,0,0,607.9439,47961,33623.8750,1899734,6139.5508,1899734,6917943.0000,11530417.0000
867,182,0,0,602.8998,47961,33022.5000,1899734,6137.9458,1899734,6917943.0000,11530417.0000
868,95,0,0,602.1068,47961,31953.3262,1899734,6136.4863,1899734,6917943.0000,11530417.0000
869,155,0,0,597.1240,47961,31277.0352,1899734,6133.5566,1899734,6917943.0000,11530417.0000
870,563,1,174,609.5469,47961,32963.5273,1899734,6134.1621,1899734,6917943.0000,11530417.0000
871,362,0,0,609.6056,47961,33418.4062,1899734,6134.9824,1899734,6917943.0000,11530417.0000
872,176,0,0,604.2090,47961,32790.9023,1899734,6134.5073,1899734,6917943.0000,11530417.0000
873,117,0,0,602.7993,47961,31857.7031,1899734,6133.7710,1899734,6917943.0000,11530417.0000
874,152,0,0,597.6677,47961,31172.2754,1899734,6131.3354,1899734,6917943.0000,11530417.0000
875,565,1,175,609.5708,47961,32871.1953,1899734,6132.2915,1899734,6917943.0000,11530417.0000
876,388,0,0,608.7704,47961,33479.5000,1899734,6132.7700,1899734,6917943.0000,11530417.0000
877,156,0,0,602.9983,47961,32736.7266,1899734,6132.0049,1899734,6917943.0000,11530417.0000
878,102,0,0,601.9161,47961,31720.6973,1899734,6131.1021,1899734,6917943.0000,11530417.0000
879,163,0,0,596.8733,47961,31102.1934,1899734,6128.3843,1899734,6917943.0000,11530417.0000
880,558,1,176,609.0489,47961,32764.1211,1899734,6129.3877,1899734,6917943.0000,11530417.0000
881,365,0,0,608.7217,47961,33245.6172,1899734,6130.0942,1899734,6917943.0000,11530417.0000
882,171,0,0,603.3994,47961,32602.7812,1899734,6129.3672,1899734,6917943.0000,11530417.0000
883,89,0,0,602.1791,47961,31521.1055,1899734,6128.6719,1899734,6917943.0000,11530417.0000
884,165,0,0,596.9833,47961,30924.8730,1899734,6126.1753,1899734,6917943.0000,11530417.0000
885,562,1,177,608.8854,47961,32616.0000,1899734,6127.0400,1899734,6917943.0000,11530417.0000
886,370,0,0,608.7448,47961,33134.6289,1899734,6127.7998,1899734,6917943.0000,11530417.0000
887,186,0,0,602.8839,47961,32582.1055,1899734,6126.8687,1899734,6917943.0000,11530417.0000
888,112,0,0,601.3617,47961,31630.4395,1899734,6125.6211,1899734,6917943.0000,11530417.0000
889,131,0,0,596.5396,47961,30833.2441,1899734,6122.8140,1899734,6917943.0000,11530417.0000
890,572,1,178,608.7277,47961,32590.8203,1899734,6123.5503,1899734,6917943.0000,11530417.0000
891,373,0,0,608.4795,47961,33129.3984,1899734,6124.2085,1899734,6917943.0000,11530417.0000
892,181,0,0,603.2575,47961,32545.3301,1899734,6123.4521,1899734,6917943.0000,11530417.0000
893,110,0,0,602.2726,47961,31583.5469,1899734,6122.5688,1899734,6917943.0000,11530417.0000
894,177,0,0,596.9540,47961,31051.9492,1899734,6119.7646,1899734,6917943.0000,11530417.0000
895,535,1,179,609.7685,47961,32586.6094,1899734,6120.8672,1899734,6917943.0000,11530417.0000
896,375,0,0,609.7159,47961,33134.6016,1899734,6121.7461,1899734,6917943.0000,11530417.0000
897,163,0,0,604.9017,47961,32448.6387,1899734,6121.5361,1899734,6917943.0000,11530417.0000
898,110,0,0,603.3569,47961,31493.6719,1899734,6120.9521,1899734,6917943.0000,11530417.0000
899,144,0,0,598.2587,47961,30777.9375,1899734,6118.7031,1899734,6917943.0000,11530417.0000
900,574,1,180,609.9559,47961,32549.3105,1899734,6119.8159,1899734,6917943.0000,11530417.0000
901,362,0,0,609.3099,47961,33028.6523,1899734,6120.6890,1899734,6917943.0000,11530417.0000
902,181,0,0,603.3281,47961,32448.7773,1899734,6120.0010,1899734,6917943.0000,11530417.0000
903,106,0,0,601.8267,47961,31471.6035,1899734,6119.1997,1899734,6917943.0000,11530417.0000
904,178,0,0,596.1869,47961,30950.4160,1899734,6116.2534,1899734,6917943.0000,11530417.0000
905,558,1,181,608.4250,47961,32621.2461,1899734,6117.0127,1899734,6917943.0000,11530417.0000
906,385,0,0,607.9791,47961,33223.9492,1899734,6117.6787,1899734,6917943.0000,11530417.0000
907,188,0,0,603.1581,47961,32675.6797,1899734,6117.0210,1899734,6917943.0000,11530417.0000
908,120,0,0,602.1901,47961,31764.9297,1899734,6116.1416,1899734,6917943.0000,11530417.0000
909,152,0,0,597.1559,47961,31080.0371,1899734,6113.7593,1899734,6917943.0000,11530417.0000
910,543,1,182,609.4155,47961,32663.6055,1899734,6114.8984,1899734,6917943.0000,11530417.0000
911,366,0,0,609.0709,47961,33154.4727,1899734,6116.0200,1899734,6917943.0000,11530417.0000
912,190,0,0,603.3922,47961,32620.6328,1899734,6115.5278,1899734,6917943.0000,11530417.0000
913,115,0,0,601.7543,47961,31685.0254,1899734,6114.7183,1899734,6917943.0000,11530417.0000
914,156,0,0,596.1185,47961,31027.7910,1899734,6111.9487,1899734,6917943.0000,11530417.0000
915,577,1,183,607.8324,47961,32801.3789,1899734,6112.3853,1899734,6917943.0000,11530417.0000
916,362,0,0,607.3182,47961,33263.3281,1899734,6112.5488,1899734,6917943.0000,11530417.0000
917,189,0,0,601.9297,47961,32719.8867,1899734,6111.0684,1899734,6917943.0000,11530417.0000
918,90,0,0,600.8962,47961,31637.0586,1899734,6109.7725,1899734,6917943.0000,11530417.0000
919,175,0,0,595.5881,47961,31091.0020,1899734,6106.5244,1899734,6917943.0000,11530417.0000
920,552,1,184,607.8936,47961,32722.4570,1899734,6107.2793,1899734,6917943.0000,11530417.0000
921,393,0,0,606.5884,47961,33368.8867,1899734,6107.7012,1899734,6917943.0000,11530417.0000
922,183,0,0,600.7756,47961,32785.9453,1899734,6106.5776,1899734,6917943.0000,11530417.0000
923,108,0,0,599.3503,47961,31801.4785,1899734,6105.3193,1899734,6917943.0000,11530417.0000
924,165,0,0,594.4084,47961,31191.9922,1899734,6102.2466,1899734,6917943.0000,11530417.0000
925,551,1,185,606.5803,47961,32808.8320,1899734,6102.8315,1899734,6917943.0000,11530417.0000
926,377,0,0,606.3124,47961,33354.1758,1899734,6103.1982,1899734,6917943.0000,11530417.0000
927,168,0,0,601.1825,47961,32685.3164,1899734,6102.3223,1899734,6917943.0000,11530417.0000
928,108,0,0,599.9623,47961,31707.0742,1899734,6101.4019,1899734,6917943.0000,11530417.0000
929,164,0,0,594.8368,47961,31094.9941,1899734,6098.6094,1899734,6917943.0000,11530417.0000
930,560,1,186,607.2258,47961,32768.0742,1899734,6099.5195,1899734,6917943.0000,11530417.0000
931,387,0,0,606.1087,47961,33376.5781,1899734,6099.9829,1899734,6917943.0000,11530417.0000
932,174,0,0,600.6008,47961,32741.6328,1899734,6099.0967,1899734,6917943.0000,11530417.0000
933,89,0,0,598.9130,47961,31652.2246,1899734,6098.1855,1899734,6917943.0000,11530417.0000
934,164,0,0,594.1351,47961,31043.6582,1899734,6095.4644,1899734,6917943.0000,11530417.0000
935,542,1,187,606.3121,47961,32619.1934,1899734,6096.4761,1899734,6917943.0000,11530417.0000
936,377,0,0,606.0499,47961,33179.0977,1899734,6097.3477,1899734,6917943.0000,11530417.0000
937,172,0,0,600.6025,47961,32537.9434,1899734,6096.8354,1899734,6917943.0000,11530417.0000
938,101,0,0,598.9401,47961,31526.0605,1899734,6096.0933,1899734,6917943.0000,11530417.0000
939,155,0,0,593.6597,47961,30872.7969,1899734,6093.5410,1899734,6917943.0000,11530417.0000
940,569,1,188,605.0951,47961,32612.4844,1899734,6094.4990,1899734,6917943.0000,11530417.0000
941,380,0,0,604.1121,47961,33185.3438,1899734,6094.9395,1899734,6917943.0000,11530417.0000
942,190,0,0,598.5422,47961,32650.2383,1899734,6093.5874,1899734,6917943.0000,11530417.0000
943,98,0,0,597.4024,47961,31617.1875,1899734,6092.2075,1899734,6917943.0000,11530417.0000
944,153,0,0,592.6377,47961,30946.6406,1899734,6089.1436,1899734,6917943.0000,11530417.0000
945,529,1,189,606.6229,47961,32453.2266,1899734,6090.2393,1899734,6917943.0000,11530417.0000
946,387,0,0,606.7436,47961,33076.8438,1899734,6091.3799,1899734,6917943.0000,11530417.0000
947,186,0,0,601.5265,47961,32523.7188,1899734,6091.0664,1899734,6917943.0000,11530417.0000
948,108,0,0,599.7708,47961,31552.6680,1899734,6090.4463,1899734,6917943.0000,11530417.0000
949,148,0,0,595.1209,47961,30855.6270,1899734,6088.0830,1899734,6917943.0000,11530417.0000
950,551,1,190,607.9777,47961,32488.9316,1899734,6089.6367,1899734,6917943.0000,11530417.0000
951,392,0,0,607.3658,47961,33142.9102,1899734,6090.8994,1899734,6917943.0000,11530417.0000
952,179,0,0,602.1340,47961,32546.1211,1899734,6090.6787,1899734,6917943.0000,11530417.0000
953,111,0,0,600.9469,47961,31591.4395,1899734,6090.1382,1899734,6917943.0000,11530417.0000
954,162,0,0,596.3278,47961,30973.9863,1899734,6087.9502,1899734,6917943.0000,11530417.0000
955,566,1,191,608.1046,47961,32692.5684,1899734,6089.2261,1899734,6917943.0000,11530417.0000
956,395,0,0,607.6122,47961,33348.1953,1899734,6089.9941,1899734,6917943.0000,11530417.0000
957,167,0,0,602.0938,47961,32672.8750,1899734,6089.4180,1899734,6917943.0000,11530417.0000
958,94,0,0,600.9059,47961,31614.6016,1899734,6088.6689,1899734,6917943.0000,11530417.0000
959,158,0,0,596.1172,47961,30974.9590,1899734,6086.2261,1899734,6917943.0000,11530417.0000
960,554,1,192,608.5416,47961,32620.2637,1899734,6087.6436,1899734,6917943.0000,11530417.0000
961,379,0,0,608.1547,47961,33188.4844,1899734,6089.0015,1899734,6917943.0000,11530417.0000
962,202,0,0,602.3391,47961,32720.2441,1899734,6088.5991,1899734,6917943.0000,11530417.0000
963,109,0,0,600.9072,47961,31743.9609,1899734,6087.9258,1899734,6917943.0000,11530417.0000
964,150,0,0,596.1167,47961,31049.5293,1899734,6085.5767,1899734,6917943.0000,11530417.0000
965,552,1,193,608.7824,47961,32682.6484,1899734,6087.0938,1899734,6917943.0000,11530417.0000
966,398,0,0,607.8584,47961,33356.9961,1899734,6088.3481,1899734,6917943.0000,11530417.0000
967,198,0,0,601.7444,47961,32857.4688,1899734,6087.8682,1899734,6917943.0000,11530417.0000
968,106,0,0,599.8964,47961,31859.2207,1899734,6087.0513,1899734,6917943.0000,11530417.0000
969,155,0,0,595.0725,47961,31188.9297,1899734,6084.5122,1899734,6917943.0000,11530417.0000
970,555,1,194,607.5122,47961,32830.2500,1899734,6085.5669,1899734,6917943.0000,11530417.0000
971,377,0,0,606.7588,47961,33377.6680,1899734,6086.3496,1899734,6917943.0000,11530417.0000
972,155,0,0,601.4552,47961,32632.1211,1899734,6085.9761,1899734,6917943.0000,11530417.0000
973,120,0,0,600.3254,47961,31724.0957,1899734,6085.3516,1899734,6917943.0000,11530417.0000
974,146,0,0,595.7322,47961,31006.5449,1899734,6083.1660,1899734,6917943.0000,11530417.0000
975,544,1,195,608.0620,47961,32598.8887,1899734,6084.8330,1899734,6917943.0000,11530417.0000
976,407,0,0,607.8104,47961,33334.0234,1899734,6086.0938,1899734,6917943.0000,11530417.0000
977,173,0,0,602.5624,47961,32694.5234,1899734,6086.0767,1899734,6917943.0000,11530417.0000
978,91,0,0,600.7250,47961,31618.8438,1899734,6085.9038,1899734,6917943.0000,11530417.0000
979,147,0,0,595.8290,47961,30916.1152,1899734,6083.9570,1899734,6917943.0000,11530417.0000
980,544,1,196,608.4355,47961,32506.2695,1899734,6085.8438,1899734,6917943.0000,11530417.0000
981,410,0,0,607.7806,47961,33258.9102,1899734,6087.1436,1899734,6917943.0000,11530417.0000
982,171,0,0,602.1810,47961,32611.0156,1899734,6087.0308,1899734,6917943.0000,11530417.0000
983,109,0,0,600.4427,47961,31642.9980,1899734,6086.5083,1899734,6917943.0000,11530417.0000
984,145,0,0,595.5014,47961,30925.9219,1899734,6084.3325,1899734,6917943.0000,11530417.0000
985,545,1,197,608.6651,47961,32521.1484,1899734,6086.1069,1899734,6917943.0000,11530417.0000
986,391,0,0,608.5427,47961,33166.2344,1899734,6087.7256,1899734,6917943.0000,11530417.0000
987,181,0,0,602.7104,47961,32580.9688,1899734,6087.8076,1899734,6917943.0000,11530417.0000
988,109,0,0,600.8092,47961,31613.8477,1899734,6087.5957,1899734,6917943.0000,11530417.0000
989,168,0,0,595.4645,47961,31029.8613,1899734,6085.3398,1899734,6917943.0000,11530417.0000
990,553,1,198,607.7896,47961,32668.6191,1899734,6086.5464,1899734,6917943.0000,11530417.0000
991,359,0,0,608.2670,47961,33120.7539,1899734,6087.9614,1899734,6917943.0000,11530417.0000
992,199,0,0,602.7405,47961,32640.3652,1899734,6087.7910,1899734,6917943.0000,11530417.0000
993,100,0,0,601.5574,47961,31619.0762,1899734,6087.5527,1899734,6917943.0000,11530417.0000
994,138,0,0,596.3190,47961,30864.1973,1899734,6085.7310,1899734,6917943.0000,11530417.0000
995,532,1,199,609.1724,47961,32388.8730,1899734,6087.8477,1899734,6917943.0000,11530417.0000
996,400,0,0,608.5673,47961,33088.7695,1899734,6089.6694,1899734,6917943.0000,11530417.0000
997,194,0,0,602.7908,47961,32579.7930,1899734,6089.8423,1899734,6917943.0000,11530417.0000
998,103,0,0,600.6721,47961,31578.7988,1899734,6089.5942,1899734,6917943.0000,11530417.0000
999,148,0,0,595.6978,47961,30881.1738,1899734,6087.5298,1899734,6917943.0000,11530417.0000
